name,id,type,ba,tph,mcs,osi,cc,c1,c2to4,c5to9,c10to14,c15to29,c30to35,aet,cwd,tmn
103,5748,2,34.2009,130.887,4.08178,1.8469,0.416586,0.336449,0.378505,0.170561,0.0568536,0.0576324,0,222.165,563.514,0.0183486
103,7362,2,53.1905,126.701,6.56787,1.68379,0.404204,0.386132,0.339452,0.139134,0.0455472,0.0326309,0.057104,254.429,520.995,0.325581
103,7373,0,38.5558,159.972,15.8459,0.852564,0.400183,0.251113,0.296527,0.159394,0.0436331,0.0979519,0.15138,276.692,497.385,0
103,7389,2,33.5976,101.732,2.60364,5.59341,0.330724,0.462713,0.372871,0.13623,0.0281856,0,0,259.726,508.978,0
103,9116,0,71.2155,107.984,2.88491,1.64167,0.378659,0.48247,0.358232,0.0983232,0.0442073,0.0167683,0,228.807,550.719,0.481481
103,7401,0,16.659,108.617,6.36868,15.5352,0.260983,0.324426,0.382881,0.179541,0.0359081,0.0450939,0.0321503,310.302,458.535,0
103,7470,2,32.6942,117.05,2.66939,1.30603,0.369599,0.433715,0.456628,0.0900164,0,0.0196399,0,275.707,448.31,-1
103,7413,3,25.9954,137.782,49.76,5.38474,0.375152,0.271672,0.279943,0.159536,0.0528074,0.0369015,0.199141,281.684,474.984,-0.242604
103,7436,2,15.8412,147.967,19.5584,5.16482,0.316134,0.250229,0.26717,0.171932,0.0686813,0.0888278,0.153159,226.073,525.058,-0.606707
103,7451,3,31.0468,150.751,8.23705,1.52449,0.528896,0.290837,0.348606,0.128486,0.109562,0.0507968,0.0717131,233.986,524,-0.324324
103,7464,1,15.2331,123.482,5.42022,4.20039,0.377173,0.331169,0.378479,0.146568,0.0751391,0.0333952,0.0352505,262.206,475.052,-0.814433
103,8117,0,25.1158,141.871,8.22461,4.3539,0.340708,0.280387,0.33582,0.176132,0.0696728,0.0823868,0.0556026,232.604,514.621,-0.560606
103,8372,1,14.1145,83.5271,3.35499,14.0952,0.251332,0.449343,0.394432,0.0812065,0.0348028,0.0402166,0,241.895,481.552,-1.13372
103,10120,2,31.6689,117.695,3.40035,2.83449,0.440915,0.370629,0.34965,0.23951,0.0402098,0,0,322.926,439.407,0
104,87,0,38.1127,103.667,3.22133,6.295,0.368059,0.422294,0.377278,0.142015,0.0401929,0.0182208,0,236.16,556.675,0
104,967,2,47.0405,142.35,7.44441,2.10559,0.400724,0.30671,0.33919,0.172123,0.0608104,0.0634684,0.0576985,262.54,510.332,-0.166944
104,2319,3,25.3351,144.017,5.26558,0.947115,0.39495,0.330861,0.299703,0.175074,0.0845697,0.109792,0,292.481,442.923,-1
104,1893,0,35.9311,178.781,11.8511,0.911024,0.382548,0.201122,0.289167,0.166163,0.0893397,0.182132,0.072076,294.757,440.16,-0.916667
104,2164,1,18.8004,109.295,3.02053,2.70733,0.308053,0.412512,0.415445,0.0987292,0.0664712,0.00684262,0,292.808,443.385,-1
